serial;serial_norm;relation_type;color;cycle_id;points_used;slope_pct_per_day;level_now_pct;days_left_est;last_seen;stockout_date;offset_days;reorder_date;should_order_now;rs_n_cycles;rs_mean_cycle_len_days;rs_max_cycle_len_days;rs_last_seen;rs_last_reset;rs_days_since_last_reset;rs_has_reset;us_mean_daily_pct_drop;us_median_daily_pct_drop;us_peak_daily_pct_drop;us_mean_pct_drop_per_cycle;us_has_usage_data;m_total_pages;m_n_records;m_ratio_color;m_ratio_a3;m_daily_mean;m_daily_std;m_total_pages_last30;m_total_pages_last7;month;dayofweek;week;ml_offset_days_v21;last_seen_dt;stockout_date_ml_v21;days_left_ml_v21;reference_date;days_left_v21
$XAUV004214$;$XAUV004214$;contrat_adex;yellow;2;31;-0.1992;4.0;20.1;2025-12-30 14:42:00;2026-01-19;-11;2026-01-30;False;3;224.66666666666666;288;2025-12-30 14:42:00;2025-04-11 14:42:00;263.0;1;0.33541992696922274;0.0;4.0;64.33333333333333;1.0;;;;;;;;;12;1;1;-8.181858;2025-12-30 14:42:00;2026-01-10 19:38:07.463378910;11.0;2025-12-30 14:42:00;10.0
$XAUV004806$;$XAUV004806$;contrat_adex;cyan;2;31;-0.4383;1.0;2.3;2025-12-30 14:32:00;2026-01-01;1;2025-12-31;True;3;226.33333333333334;325;2025-12-30 14:32:00;2025-04-05 14:30:00;269.0;1;0.349827711825887;0.0;3.0;65.33333333333333;1.0;;;;;;;;;12;1;1;-0.9255691;2025-12-30 14:32:00;2025-12-31 01:47:10.828285222;0.0;2025-12-30 14:32:00;0.0
$XAUV004806$;$XAUV004806$;contrat_adex;yellow;2;31;-0.1101;1.0;9.1;2025-12-30 14:32:00;2026-01-08;-11;2026-01-19;False;3;226.66666666666666;319;2025-12-30 14:32:00;2025-03-25 14:30:00;280.0;1;0.33576141012272404;0.0;4.0;64.0;1.0;;;;;;;;;12;1;1;-9.051052;2025-12-30 14:32:00;2025-12-29 22:46:29.099121091;0.0;2025-12-30 14:32:00;0.0
$XAUV005148$;$XAUV005148$;contrat_adex;yellow;4;30;-0.4056;1.0;2.5;2025-12-30 14:11:00;2026-01-02;-11;2026-01-13;False;5;147.2;195;2025-12-30 14:11:00;2025-07-24 13:21:00;159.0;1;0.6040610398647976;0.0;11.0;77.8;1.0;;;;;;;;;12;1;1;-9.877655;2025-12-30 14:11:00;2025-12-23 02:56:10.605468748;0.0;2025-12-30 14:11:00;0.0
$XAUV005157$;$XAUV005157$;contrat_adex;yellow;2;30;-0.1032;1.0;9.7;2025-12-30 14:03:00;2026-01-09;-11;2026-01-20;False;3;218.33333333333334;316;2025-12-30 14:03:00;2025-03-11 14:28:00;293.0;1;0.3566265060240964;0.0;3.0;65.33333333333333;1.0;;;;;;;;;12;1;1;-9.829805;2025-12-30 14:03:00;2025-12-30 04:05:04.815673829;0.0;2025-12-30 14:03:00;0.0
$XAUV005166$;$XAUV005166$;contrat_adex;black;1;476;-0.1652;88.0;300.0;2024-10-06 08:59:00;2025-08-02;0;2025-08-02;False;2;64.0;68;2024-10-06 08:59:00;2024-08-07 12:29:00;59.0;1;0.11224489795918367;0.0;1.0;4.0;1.0;;;;;;;;;10;6;40;-1.2186226;2024-10-06 08:59:00;2025-07-31 18:45:11.010360716;298.0;2024-10-06 08:59:00;0.0
$XAUV005166$;$XAUV005166$;contrat_adex;magenta;0;476;-0.1917;1.0;5.2;2024-10-06 08:59:00;2024-10-11;-8;2024-10-19;False;1;147.0;147;2024-10-06 08:59:00;;;0;0.08843537414965985;0.0;1.0;0.0;1.0;;;;;;;;;10;6;40;-9.447222;2024-10-06 08:59:00;2024-10-01 13:16:00.040283208;0.0;2024-10-06 08:59:00;0.0
$XAUV005166$;$XAUV005166$;contrat_adex;yellow;1;476;-0.3462;83.0;239.7;2024-10-06 08:59:00;2025-06-03;-11;2025-06-14;False;2;64.0;68;2024-10-06 08:59:00;2024-08-07 12:29:00;59.0;1;0.17006802721088438;0.0;2.0;7.0;1.0;;;;;;;;;10;6;40;-9.292406;2024-10-06 08:59:00;2025-05-24 16:58:56.114501955;230.0;2024-10-06 08:59:00;0.0
$XAUV005400$;$XAUV005400$;contrat_adex;magenta;2;31;-0.1339;1.0;7.5;2025-12-30 14:32:00;2026-01-07;-8;2026-01-15;False;3;224.33333333333334;276;2025-12-30 14:32:00;2025-04-03 14:30:00;271.0;1;0.35572112377928516;0.0;6.0;64.66666666666667;1.0;;;;;;;;;12;1;1;-8.416463;2025-12-30 14:32:00;2025-12-29 14:00:17.605590820;0.0;2025-12-30 14:32:00;0.0
$XAUV005400$;$XAUV005400$;contrat_adex;yellow;2;31;-0.2306;1.0;4.3;2025-12-30 14:32:00;2026-01-03;-11;2026-01-14;False;3;224.33333333333334;276;2025-12-30 14:32:00;2025-04-03 14:30:00;271.0;1;0.3524266540214007;0.0;5.0;64.33333333333333;1.0;;;;;;;;;12;1;1;-8.972404;2025-12-30 14:32:00;2025-12-25 00:39:44.335327145;0.0;2025-12-30 14:32:00;0.0
$XAUV005424$;$XAUV005424$;contrat_adex;yellow;2;31;-0.2681;3.0;11.2;2025-12-30 14:32:00;2026-01-10;-11;2026-01-21;False;3;230.0;312;2025-12-30 14:32:00;2025-04-07 14:30:00;267.0;1;0.3469214843127887;0.0;9.0;63.666666666666664;1.0;;;;;;;;;12;1;1;-6.8223453;2025-12-30 14:32:00;2026-01-03 04:15:49.369812014;3.0;2025-12-30 14:32:00;3.0
$XAUV005434$;$XAUV005434$;contrat_adex;magenta;1;31;-0.1524;2.0;13.1;2025-12-30 14:32:00;2026-01-12;-8;2026-01-20;False;2;346.0;617;2025-12-30 14:32:00;2024-04-23 14:20:00;616.0;1;0.19332714324003522;0.0;5.0;48.5;1.0;;;;;;;;;12;1;1;-6.7488813;2025-12-30 14:32:00;2026-01-05 06:01:36.652221676;5.0;2025-12-30 14:32:00;5.0
$XAUV005830$;$XAUV005830$;contrat_adex;black;1;358;-0.4191;85.0;202.8;2025-02-01 10:48:00;2025-08-23;0;2025-08-23;False;2;40.0;45;2025-02-01 10:48:00;2024-12-18 14:28:00;44.0;1;0.4935064935064935;0.0;11.0;7.0;1.0;;;;;;;;;2;5;5;-0.36097488;2025-02-01 10:48:00;2025-08-22 15:20:11.770534519;202.0;2025-02-01 10:48:00;0.0
$XAUV005830$;$XAUV005830$;contrat_adex;cyan;0;358;-0.2391;1.0;4.2;2025-02-01 10:48:00;2025-02-05;1;2025-02-04;True;1;80.0;80;2025-02-01 10:48:00;;;0;0.3717948717948718;0.0;3.0;0.0;1.0;;;;;;;;;2;5;5;-1.6318289;2025-02-01 10:48:00;2025-02-03 08:50:09.982681276;1.0;2025-02-01 10:48:00;0.0
$XAUV005830$;$XAUV005830$;contrat_adex;magenta;0;358;-0.3754;1.0;2.7;2025-02-01 10:48:00;2025-02-04;-8;2025-02-12;False;1;80.0;80;2025-02-01 10:48:00;;;0;0.358974358974359;0.0;4.0;0.0;1.0;;;;;;;;;2;5;5;-7.28375;2025-02-01 10:48:00;2025-01-27 17:11:23.995056149;0.0;2025-02-01 10:48:00;0.0
$XAUV005830$;$XAUV005830$;contrat_adex;yellow;0;358;-0.4041;3.0;7.4;2025-02-01 10:48:00;2025-02-08;-11;2025-02-19;False;1;80.0;80;2025-02-01 10:48:00;;;0;0.32051282051282054;0.0;2.0;0.0;1.0;;;;;;;;;2;5;5;-7.918029;2025-02-01 10:48:00;2025-01-31 01:58:02.308959964;0.0;2025-02-01 10:48:00;0.0
$XAUV005831$;$XAUV005831$;contrat_adex;black;1;358;-0.4017;87.0;216.6;2025-02-01 10:48:00;2025-09-06;0;2025-09-06;False;2;40.0;47;2025-02-01 10:48:00;2024-12-30 14:28:00;32.0;1;0.4155844155844156;0.0;3.0;6.0;1.0;;;;;;;;;2;5;5;-2.3090086;2025-02-01 10:48:00;2025-09-03 16:35:01.657104496;214.0;2025-02-01 10:48:00;0.0
$XAUV005831$;$XAUV005831$;contrat_adex;magenta;0;358;-0.1071;1.0;9.3;2025-02-01 10:48:00;2025-02-10;-8;2025-02-18;False;1;80.0;80;2025-02-01 10:48:00;;;0;0.32051282051282054;0.0;2.0;0.0;1.0;;;;;;;;;2;5;5;-8.396116;2025-02-01 10:48:00;2025-02-01 14:29:35.555419920;0.0;2025-02-01 10:48:00;0.0
$XAUV006175$;$XAUV006175$;contrat_adex;black;1;104;-0.329;26.0;79.0;2025-10-16 17:44:00;2026-01-03;0;2026-01-03;False;2;197.0;347;2025-10-16 17:44:00;2024-11-04 14:44:00;346.0;1;0.368026418026418;0.0;3.0;49.5;1.0;;;;;;;;;10;3;42;-0.5720859;2025-10-16 17:44:00;2026-01-02 10:16:11.776771546;77.0;2025-10-16 17:44:00;2.0
$XAUV006175$;$XAUV006175$;contrat_adex;cyan;1;104;-0.5246;4.0;7.6;2025-10-16 17:44:00;2025-10-24;1;2025-10-23;True;2;199.0;303;2025-10-16 17:44:00;2024-12-18 14:14:00;302.0;1;0.4552164323132065;0.2;2.0;63.0;1.0;;;;;;;;;10;3;42;-0.018967133;2025-10-16 17:44:00;2025-10-23 23:32:41.239707470;7.0;2025-10-16 17:44:00;0.0
$XAUV006201$;$XAUV006201$;contrat_adex;yellow;1;30;-0.1056;1.0;9.5;2025-12-30 14:30:00;2026-01-09;-11;2026-01-20;False;2;320.5;511;2025-12-30 14:30:00;2024-08-07 14:20:00;510.0;1;0.20637154643463793;0.0;2.0;48.0;1.0;;;;;;;;;12;1;1;-7.5286202;2025-12-30 14:30:00;2026-01-01 11:18:47.210998536;1.0;2025-12-30 14:30:00;1.0
$XAUV006210$;$XAUV006210$;contrat_adex;black;1;351;-0.185;94.0;300.0;2025-02-06 16:12:00;2025-12-03;0;2025-12-03;False;2;61.0;93;2025-02-06 16:12:00;2025-01-09 14:42:00;28.0;1;0.35177733065057004;0.0;3.0;17.0;1.0;;;;;;;;;2;3;6;-1.9533901;2025-02-06 16:12:00;2025-12-01 01:07:07.093505856;297.0;2025-02-06 16:12:00;0.0
$XAUV006210$;$XAUV006210$;contrat_adex;cyan;0;352;-0.1589;16.0;100.7;2025-02-06 16:12:00;2025-05-18;1;2025-05-17;False;1;122.0;122;2025-02-06 16:12:00;;;0;0.17906746031746032;0.0;1.0;17.0;1.0;;;;;;;;;2;3;6;-2.093414;2025-02-06 16:12:00;2025-05-15 21:45:29.024505620;98.0;2025-02-06 16:12:00;0.0
$XAUV006210$;$XAUV006210$;contrat_adex;magenta;0;352;-0.1093;15.0;137.3;2025-02-06 16:12:00;2025-06-23;-8;2025-07-01;False;1;122.0;122;2025-02-06 16:12:00;;;0;0.17212301587301587;0.0;1.0;16.0;1.0;;;;;;;;;2;3;6;-4.036293;2025-02-06 16:12:00;2025-06-18 23:07:44.282226559;132.0;2025-02-06 16:12:00;0.0
$XAUV006210$;$XAUV006210$;contrat_adex;yellow;0;352;-0.126;13.0;103.2;2025-02-06 16:12:00;2025-05-20;-11;2025-05-31;False;1;122.0;122;2025-02-06 16:12:00;;;0;0.17559523809523808;0.0;1.0;17.0;1.0;;;;;;;;;2;3;6;-3.7224824;2025-02-06 16:12:00;2025-05-16 06:39:37.516937259;98.0;2025-02-06 16:12:00;0.0
$XAUV006298$;$XAUV006298$;contrat_adex;yellow;1;30;-0.2491;1.0;4.0;2025-12-30 14:32:00;2026-01-03;-11;2026-01-14;False;2;321.5;432;2025-12-30 14:32:00;2024-10-25 14:20:00;431.0;1;0.20988776181083874;0.0;5.0;49.0;1.0;;;;;;;;;12;1;1;-7.8497267;2025-12-30 14:32:00;2025-12-26 03:36:23.615112307;0.0;2025-12-30 14:32:00;0.0
$XAUV007459$;$XAUV007459$;contrat_adex;black;3;287;-0.2674;32.0;119.7;2025-04-12 19:03:00;2025-08-10;0;2025-08-10;False;4;73.75;146;2025-04-12 19:03:00;2024-11-18 14:33:00;145.0;1;0.1681528662420382;0.0;4.2;58.25;1.0;;;;;;;;;4;5;15;-0.45352745;2025-04-12 19:03:00;2025-08-09 13:06:55.228271487;118.0;2025-04-12 19:03:00;0.0
$XAUV007459$;$XAUV007459$;contrat_adex;yellow;1;287;-0.2699;64.0;237.2;2025-04-12 19:03:00;2025-12-05;-11;2025-12-16;False;2;146.5;198;2025-04-12 19:03:00;2025-01-08 14:33:00;94.0;1;0.10961538461538463;0.0;2.5;8.0;1.0;;;;;;;;;4;5;15;-7.1333866;2025-04-12 19:03:00;2025-11-27 20:47:55.396728514;229.0;2025-04-12 19:03:00;0.0
$XAUV007786$;$XAUV007786$;contrat_adex;black;5;30;-0.6318;1.0;1.6;2025-12-30 14:33:00;2026-01-01;0;2026-01-01;True;6;102.0;141;2025-12-30 14:33:00;2025-09-13 14:33:00;108.0;1;0.9204533618040727;1.0;13.0;79.5;1.0;;;;;;;;;12;1;1;-0.35527417;2025-12-30 14:33:00;2025-12-31 15:28:24.311656955;1.0;2025-12-30 14:33:00;0.0
$XAUV007786$;$XAUV007786$;contrat_adex;cyan;3;30;-0.378;1.0;2.6;2025-12-30 14:33:00;2026-01-02;1;2026-01-01;True;4;153.5;219;2025-12-30 14:33:00;2025-07-28 14:30:00;155.0;1;0.5455862104798275;0.0;4.0;73.5;1.0;;;;;;;;;12;1;1;-0.020762023;2025-12-30 14:33:00;2026-01-01 23:30:06.161248682;2.0;2025-12-30 14:33:00;1.0
$XAUV011705$;$XAUV011705$;contrat_adex;black;1;44;-0.4453;10.0;22.5;2025-12-04 13:21:00;2025-12-27;0;2025-12-27;False;2;136.0;150;2025-12-04 13:21:00;2025-07-07 14:15:00;149.0;1;0.7064361564361565;0.25;4.0;29.0;1.0;;;;;;;;;12;3;49;-1.6801655;2025-12-04 13:21:00;2025-12-25 07:40:33.698272705;20.0;2025-12-04 13:21:00;0.0
$XAUV011796$;$XAUV011796$;contrat_adex;black;0;15;-0.5204;3.0;5.8;2025-12-30 14:20:00;2026-01-05;0;2026-01-05;True;1;117.0;117;2025-12-30 14:20:00;;;0;0.4943820224719101;0.0;3.0;0.0;1.0;;;;;;;;;12;1;1;-2.1894798;2025-12-30 14:20:00;2026-01-02 19:27:08.942871091;3.0;2025-12-30 14:20:00;2.0
$XAUV011797$;$XAUV011797$;contrat_adex;cyan;1;30;-0.5418;1.0;1.8;2025-12-30 14:15:00;2026-01-01;1;2025-12-31;True;2;144.0;156;2025-12-30 14:15:00;2025-07-28 13:58:00;155.0;1;0.4441391941391941;0.0;7.0;66.5;1.0;;;;;;;;;12;1;1;-2.779919;2025-12-30 14:15:00;2025-12-29 05:16:55.006256102;0.0;2025-12-30 14:15:00;0.0
$XAUV013074$;$XAUV013074$;contrat_adex;black;1;39;-0.484;1.0;2.1;2025-12-30 14:24:00;2026-01-01;0;2026-01-01;True;2;145.0;281;2025-12-30 14:24:00;2025-03-24 14:36:00;280.0;1;0.23642533936651583;0.0;2.0;37.5;1.0;;;;;;;;;12;1;1;-4.2173657;2025-12-30 14:24:00;2025-12-27 18:46:59.599914554;0.0;2025-12-30 14:24:00;0.0
$XAUV013074$;$XAUV013074$;contrat_adex;cyan;1;39;-0.2136;1.0;4.7;2025-12-30 14:24:00;2026-01-04;1;2026-01-03;True;2;145.0;281;2025-12-30 14:24:00;2025-03-24 14:36:00;280.0;1;0.1739194139194139;0.0;1.0;38.5;1.0;;;;;;;;;12;1;1;-2.5619397;2025-12-30 14:24:00;2026-01-01 10:30:48.408508302;1.0;2025-12-30 14:24:00;1.0
$XAUV013218$;$XAUV013218$;contrat_adex;cyan;1;22;-0.2088;1.0;4.8;2025-12-26 12:28:00;2025-12-31;1;2025-12-30;True;2;147.0;178;2025-12-26 12:28:00;2025-07-01 20:24:00;177.0;1;0.3800995024875622;0.0;3.0;39.5;1.0;;;;;;;;;12;4;52;-1.6950544;2025-12-26 12:28:00;2025-12-29 07:19:07.298812869;2.0;2025-12-26 12:28:00;0.0
$XAUV014018$;$XAUV014018$;contrat_adex;cyan;0;31;-0.2371;3.0;12.7;2025-12-30 14:29:00;2026-01-12;1;2026-01-11;False;1;119.0;119;2025-12-30 14:29:00;;;0;0.22058823529411764;0.0;1.0;0.0;1.0;;;;;;;;;12;1;1;-3.3109503;2025-12-30 14:29:00;2026-01-08 16:32:13.895874027;9.0;2025-12-30 14:29:00;8.0
$XAUV014018$;$XAUV014018$;contrat_adex;magenta;0;31;-0.2524;2.0;7.9;2025-12-30 14:29:00;2026-01-07;-8;2026-01-15;False;1;119.0;119;2025-12-30 14:29:00;;;0;0.22058823529411764;0.0;3.0;0.0;1.0;;;;;;;;;12;1;1;-5.9546676;2025-12-30 14:29:00;2026-01-01 01:05:16.722106933;1.0;2025-12-30 14:29:00;1.0
$XAUV014018$;$XAUV014018$;contrat_adex;yellow;0;31;-0.1149;1.0;8.7;2025-12-30 14:29:00;2026-01-08;-11;2026-01-19;False;1;119.0;119;2025-12-30 14:29:00;;;0;0.19117647058823528;0.0;4.0;0.0;1.0;;;;;;;;;12;1;1;-9.606521;2025-12-30 14:29:00;2025-12-29 09:26:36.615600586;0.0;2025-12-30 14:29:00;0.0
$XAUV014258$;$XAUV014258$;contrat_adex;cyan;0;15;-0.4107;1.0;2.4;2025-12-30 14:19:00;2026-01-02;1;2026-01-01;True;1;40.0;40;2025-12-30 14:19:00;;;0;0.6428571428571429;0.0;3.0;0.0;1.0;;;;;;;;;12;1;1;-0.58028144;2025-12-30 14:19:00;2026-01-01 10:04:23.683891299;1.0;2025-12-30 14:19:00;1.0
$XAUV014280$;$XAUV014280$;contrat_adex;black;0;14;-0.9092;1.0;1.1;2025-12-30 14:19:00;2025-12-31;0;2025-12-31;True;1;40.0;40;2025-12-30 14:19:00;;;0;2.1666666666666665;0.0;21.0;0.0;1.0;;;;;;;;;12;1;1;-2.6486218;2025-12-30 14:19:00;2025-12-28 08:25:59.076690678;0.0;2025-12-30 14:19:00;0.0
$XAUV014280$;$XAUV014280$;contrat_adex;cyan;0;14;-0.9062;12.0;13.2;2025-12-30 14:19:00;2026-01-12;1;2026-01-11;False;1;40.0;40;2025-12-30 14:19:00;;;0;1.6666666666666667;0.0;13.0;0.0;1.0;;;;;;;;;12;1;1;-3.089987;2025-12-30 14:19:00;2026-01-08 21:50:25.119781498;9.0;2025-12-30 14:19:00;8.0
$XAUV014280$;$XAUV014280$;contrat_adex;magenta;0;14;-1.0747;6.0;5.6;2025-12-30 14:19:00;2026-01-05;-8;2026-01-13;False;1;40.0;40;2025-12-30 14:19:00;;;0;2.0;0.5;16.0;0.0;1.0;;;;;;;;;12;1;1;-6.281035;2025-12-30 14:19:00;2025-12-29 17:15:18.580627438;0.0;2025-12-30 14:19:00;0.0
$XAUV014280$;$XAUV014280$;contrat_adex;yellow;0;14;-1.0579;5.0;4.7;2025-12-30 14:19:00;2026-01-04;-11;2026-01-15;False;1;40.0;40;2025-12-30 14:19:00;;;0;2.0;0.0;16.0;0.0;1.0;;;;;;;;;12;1;1;-7.828234;2025-12-30 14:19:00;2025-12-27 04:07:20.565490726;0.0;2025-12-30 14:19:00;0.0
$XAUV014329$;$XAUV014329$;contrat_adex;black;0;15;-0.55;6.0;10.9;2025-12-30 14:22:00;2026-01-10;0;2026-01-10;False;1;14.0;14;2025-12-30 14:22:00;;;0;1.0833333333333333;1.0;3.0;0.0;1.0;;;;;;;;;12;1;1;0.94007105;2025-12-30 14:22:00;2026-01-10 22:33:42.138404847;11.0;2025-12-30 14:22:00;10.0
$XAUV014382$;$XAUV014382$;contrat_adex;cyan;1;62;-0.6766;19.0;28.1;2025-11-28 23:05:00;2025-12-27;1;2025-12-26;False;2;42.5;78;2025-11-28 23:05:00;2025-09-12 13:00:00;77.0;1;0.6111111111111112;0.0;4.0;24.5;1.0;;;;;;;;;11;4;48;-1.5498353;2025-11-28 23:05:00;2025-12-25 10:48:14.227981569;26.0;2025-11-28 23:05:00;0.0
$XAUV014382$;$XAUV014382$;contrat_adex;yellow;1;62;-0.6624;13.0;19.6;2025-11-28 23:05:00;2025-12-18;-11;2025-12-29;False;2;42.5;78;2025-11-28 23:05:00;2025-09-12 13:00:00;77.0;1;0.5833333333333334;0.0;3.0;25.0;1.0;;;;;;;;;11;4;48;-8.70737;2025-11-28 23:05:00;2025-12-09 07:01:23.248901370;10.0;2025-11-28 23:05:00;0.0
$XAUV014386$;$XAUV014386$;contrat_adex;black;0;30;-0.1448;1.0;6.9;2025-12-30 14:18:00;2026-01-06;0;2026-01-06;True;1;86.0;86;2025-12-30 14:18:00;;;0;0.27;0.0;2.0;24.0;1.0;;;;;;;;;12;1;1;-5.2363625;2025-12-30 14:18:00;2025-12-31 18:19:38.283691406;1.0;2025-12-30 14:18:00;0.0
$XAUV014389$;$XAUV014389$;contrat_adex;black;0;15;-0.751;4.0;5.3;2025-12-30 12:19:00;2026-01-04;0;2026-01-04;True;1;34.0;34;2025-12-30 12:19:00;;;0;0.6428571428571429;0.5;2.0;0.0;1.0;;;;;;;;;12;1;1;0.7626665;2025-12-30 12:19:00;2026-01-04 18:18:14.387626650;5.0;2025-12-30 12:19:00;4.0
$XAUV014389$;$XAUV014389$;contrat_adex;magenta;0;15;-0.8984;10.0;11.1;2025-12-30 12:19:00;2026-01-10;-8;2026-01-18;False;1;34.0;34;2025-12-30 12:19:00;;;0;0.7857142857142857;0.0;6.0;0.0;1.0;;;;;;;;;12;1;1;-6.4132338;2025-12-30 12:19:00;2026-01-03 14:04:56.603393559;4.0;2025-12-30 12:19:00;3.0
$XAUV014389$;$XAUV014389$;contrat_adex;yellow;0;15;-0.859;9.0;10.5;2025-12-30 12:19:00;2026-01-09;-11;2026-01-20;False;1;34.0;34;2025-12-30 12:19:00;;;0;0.7857142857142857;0.5;4.0;0.0;1.0;;;;;;;;;12;1;1;-3.4577394;2025-12-30 12:19:00;2026-01-05 13:00:51.319885257;6.0;2025-12-30 12:19:00;5.0
$XAUV014672$;$XAUV014672$;contrat_adex;magenta;0;30;-0.1179;2.0;17.0;2025-12-30 14:27:00;2026-01-16;-8;2026-01-24;False;1;299.0;299;2025-12-30 14:27:00;;;0;0.11055276381909548;0.0;2.0;0.0;1.0;;;;;;;;;12;1;1;-6.795664;2025-12-30 14:27:00;2026-01-09 04:54:14.644775388;9.0;2025-12-30 14:27:00;9.0
$XAUV014674$;$XAUV014674$;contrat_adex;cyan;0;42;-0.1287;1.0;7.8;2025-12-12 16:31:00;2025-12-20;1;2025-12-19;True;1;299.0;299;2025-12-12 16:31:00;;;0;0.08888888888888889;0.0;2.0;0.0;1.0;;;;;;;;;12;4;50;-2.469456;2025-12-12 16:31:00;2025-12-17 12:43:59.005279543;4.0;2025-12-12 16:31:00;0.0
$XAUV014770$;$XAUV014770$;contrat_adex;black;0;15;-0.5;1.0;2.0;2025-12-30 14:22:00;2026-01-01;0;2026-01-01;True;1;40.0;40;2025-12-30 14:22:00;;;0;0.7058823529411765;0.0;3.0;0.0;1.0;;;;;;;;;12;1;1;-0.11064732;2025-12-30 14:22:00;2025-12-31 21:20:40.071487425;1.0;2025-12-30 14:22:00;0.0
$XAUV014837$;$XAUV014837$;contrat_adex;black;1;30;-0.3858;1.0;2.6;2025-12-30 14:41:00;2026-01-02;0;2026-01-02;True;2;137.0;231;2025-12-30 14:41:00;2025-05-14 14:41:00;230.0;1;0.487;0.0;4.0;48.5;1.0;;;;;;;;;12;1;1;-2.0426326;2025-12-30 14:41:00;2025-12-30 22:58:36.545104978;0.0;2025-12-30 14:41:00;0.0
$XAUV014848$;$XAUV014848$;contrat_adex;black;1;30;-0.3693;2.0;5.4;2025-12-30 14:37:00;2026-01-05;0;2026-01-05;True;2;156.5;252;2025-12-30 14:37:00;2025-04-23 14:35:00;251.0;1;0.36528497409326427;0.0;4.0;48.0;1.0;;;;;;;;;12;1;1;-2.3859286;2025-12-30 14:37:00;2026-01-02 14:44:15.766296384;3.0;2025-12-30 14:37:00;2.0
$XAUV014853$;$XAUV014853$;contrat_adex;yellow;0;31;-0.1077;2.0;18.6;2025-12-30 14:32:00;2026-01-18;-11;2026-01-29;False;1;199.0;199;2025-12-30 14:32:00;;;0;0.11282051282051282;0.0;1.0;22.0;1.0;;;;;;;;;12;1;1;-9.501313;2025-12-30 14:32:00;2026-01-08 11:58:06.538696289;8.0;2025-12-30 14:32:00;8.0
