serial;serial_norm;relation_type;color;cycle_id;points_used;slope_pct_per_day;level_now_pct;days_left_est;last_seen;stockout_date;offset_days;reorder_date;should_order_now;rs_n_cycles;rs_mean_cycle_len_days;rs_max_cycle_len_days;rs_last_seen;rs_last_reset;rs_days_since_last_reset;rs_has_reset;us_mean_daily_pct_drop;us_median_daily_pct_drop;us_peak_daily_pct_drop;us_mean_pct_drop_per_cycle;us_has_usage_data;m_total_pages;m_n_records;m_ratio_color;m_ratio_a3;m_daily_mean;m_daily_std;m_total_pages_last30;m_total_pages_last7;month;dayofweek;week;ml_offset_days_v21;last_seen_dt;stockout_date_ml_v21;days_left_ml_v21;reference_date;days_left_v21
$XAUV014857$;$XAUV014857$;contrat_adex;cyan;0;34;-0.1025;1.0;9.8;2025-12-26 16:26:00;2026-01-05;1;2026-01-04;False;1;104.0;104;2025-12-26 16:26:00;;;0;0.16153846153846155;0.0;1.0;13.0;1.0;;;;;;;;;12;4;52;-0.2456892;2025-12-26 16:26:00;2026-01-04 18:06:12.453260426;9.0;2025-12-26 16:26:00;4.0
$XAUV015003$;$XAUV015003$;contrat_adex;black;0;14;-0.7602;1.0;1.3;2025-12-30 14:19:00;2025-12-31;0;2025-12-31;True;1;14.0;14;2025-12-30 14:19:00;;;0;5.0;0.5;18.0;0.0;1.0;;;;;;;;;12;1;1;-2.7402165;2025-12-30 14:19:00;2025-12-28 06:14:05.294952390;0.0;2025-12-30 14:19:00;0.0
$XAUV015082$;$XAUV015082$;contrat_adex;black;0;15;-0.6036;1.0;1.7;2025-12-30 14:19:00;2026-01-01;0;2026-01-01;True;1;15.0;15;2025-12-30 14:19:00;;;0;0.9230769230769231;0.0;4.0;0.0;1.0;;;;;;;;;12;1;1;0.05876799;2025-12-30 14:19:00;2026-01-01 01:24:37.554273601;1.0;2025-12-30 14:19:00;1.0
$XAUV015203$;$XAUV015203$;contrat_adex;black;0;15;-0.4822;4.0;8.3;2025-12-30 14:21:00;2026-01-07;0;2026-01-07;True;1;14.0;14;2025-12-30 14:21:00;;;0;0.8333333333333334;0.5;3.0;0.0;1.0;;;;;;;;;12;1;1;0.23182403;2025-12-30 14:21:00;2026-01-07 05:33:49.595804210;7.0;2025-12-30 14:21:00;7.0
$XAUV015293$;$XAUV015293$;contrat_adex;black;1;30;-0.382;3.0;7.9;2025-12-30 14:24:00;2026-01-07;0;2026-01-07;True;2;152.5;255;2025-12-30 14:24:00;2025-04-19 14:32:00;254.0;1;0.3435374149659864;0.0;2.0;48.0;1.0;;;;;;;;;12;1;1;-1.2438513;2025-12-30 14:24:00;2026-01-05 18:08:51.247329709;6.0;2025-12-30 14:24:00;5.0
$XAUV015293$;$XAUV015293$;contrat_adex;magenta;1;30;-0.3157;2.0;6.3;2025-12-30 14:24:00;2026-01-05;-8;2026-01-13;False;2;152.5;255;2025-12-30 14:24:00;2025-04-19 14:32:00;254.0;1;0.42857142857142855;0.0;4.0;48.5;1.0;;;;;;;;;12;1;1;-4.8671474;2025-12-30 14:24:00;2025-12-31 03:11:18.460693361;0.0;2025-12-30 14:24:00;0.0
$XAUV015293$;$XAUV015293$;contrat_adex;yellow;1;30;-0.3466;4.0;11.5;2025-12-30 14:24:00;2026-01-11;-11;2026-01-22;False;2;152.5;255;2025-12-30 14:24:00;2025-04-19 14:32:00;254.0;1;0.40986394557823125;0.0;5.0;47.5;1.0;;;;;;;;;12;1;1;-4.6650815;2025-12-30 14:24:00;2026-01-06 08:02:16.958312987;6.0;2025-12-30 14:24:00;6.0
$XAUV016069$;$XAUV016069$;contrat_adex;black;0;15;-0.8571;2.0;2.3;2025-12-30 14:19:00;2026-01-01;0;2026-01-01;True;1;15.0;15;2025-12-30 14:19:00;;;0;1.3076923076923077;1.0;3.0;0.0;1.0;;;;;;;;;12;1;1;1.243732;2025-12-30 14:19:00;2026-01-02 05:50:58.442687986;2.0;2025-12-30 14:19:00;2.0
$XAUV016552$;$XAUV016552$;contrat_adex;cyan;0;15;-0.7716;1.0;1.3;2025-12-30 14:21:00;2025-12-31;1;2025-12-30;True;1;70.0;70;2025-12-30 14:21:00;;;0;0.6290322580645161;0.0;10.0;0.0;1.0;;;;;;;;;12;1;1;-2.6983128;2025-12-30 14:21:00;2025-12-28 07:14:25.777587892;0.0;2025-12-30 14:21:00;0.0
$XAUV016648$;$XAUV016648$;contrat_adex;black;1;30;-2.252;16.0;7.1;2025-12-30 14:44:00;2026-01-06;0;2026-01-06;True;2;41.0;54;2025-12-30 14:44:00;2025-11-07 14:44:00;53.0;1;1.63;1.75;5.0;41.5;1.0;;;;;;;;;12;1;1;-1.674899;2025-12-30 14:44:00;2026-01-04 07:48:08.727951053;4.0;2025-12-30 14:44:00;4.0
$XAUV016648$;$XAUV016648$;contrat_adex;cyan;0;30;-0.5603;1.0;1.8;2025-12-30 14:44:00;2026-01-01;1;2025-12-31;True;1;82.0;82;2025-12-30 14:44:00;;;0;0.47058823529411764;0.0;2.0;0.0;1.0;;;;;;;;;12;1;1;-3.4879913;2025-12-30 14:44:00;2025-12-28 12:17:17.548828127;0.0;2025-12-30 14:44:00;0.0
$XAUV016648$;$XAUV016648$;contrat_adex;magenta;0;30;-0.4009;1.0;2.5;2025-12-30 14:44:00;2026-01-02;-8;2026-01-10;False;1;82.0;82;2025-12-30 14:44:00;;;0;0.5;0.0;2.0;0.0;1.0;;;;;;;;;12;1;1;-3.1110182;2025-12-30 14:44:00;2025-12-29 21:20:08.029174802;0.0;2025-12-30 14:44:00;0.0
$XAUV016648$;$XAUV016648$;contrat_adex;yellow;0;30;-0.1816;1.0;5.5;2025-12-30 14:44:00;2026-01-05;-11;2026-01-16;False;1;82.0;82;2025-12-30 14:44:00;;;0;0.47058823529411764;0.0;2.0;0.0;1.0;;;;;;;;;12;1;1;-6.1140027;2025-12-30 14:44:00;2025-12-29 21:15:50.166320798;0.0;2025-12-30 14:44:00;0.0
$XAUV016652$;$XAUV016652$;contrat_adex;black;0;15;-0.5674;1.0;1.8;2025-12-30 14:22:00;2026-01-01;0;2026-01-01;True;1;40.0;40;2025-12-30 14:22:00;;;0;0.6666666666666666;1.0;3.0;0.0;1.0;;;;;;;;;12;1;1;2.2769248;2025-12-30 14:22:00;2026-01-03 06:38:46.306915281;3.0;2025-12-30 14:22:00;3.0
$XAUV018018$;$XAUV018018$;contrat_adex;black;0;15;-0.6071;1.0;1.6;2025-12-30 14:22:00;2026-01-01;0;2026-01-01;True;1;15.0;15;2025-12-30 14:22:00;;;0;0.8461538461538461;1.0;4.0;0.0;1.0;;;;;;;;;12;1;1;0.45044366;2025-12-30 14:22:00;2026-01-01 10:48:38.331813816;1.0;2025-12-30 14:22:00;1.0
$XAUV018018$;$XAUV018018$;contrat_adex;magenta;0;15;-0.4714;3.0;6.4;2025-12-30 14:22:00;2026-01-05;-8;2026-01-13;False;1;15.0;15;2025-12-30 14:22:00;;;0;1.0;0.0;4.0;0.0;1.0;;;;;;;;;12;1;1;-2.746754;2025-12-30 14:22:00;2026-01-02 06:04:40.460357669;2.0;2025-12-30 14:22:00;2.0
$XAUV018018$;$XAUV018018$;contrat_adex;yellow;0;15;-0.3107;4.0;12.9;2025-12-30 14:22:00;2026-01-12;-11;2026-01-23;False;1;15.0;15;2025-12-30 14:22:00;;;0;0.9230769230769231;0.0;5.0;0.0;1.0;;;;;;;;;12;1;1;-7.090391;2025-12-30 14:22:00;2026-01-04 21:49:50.203857424;5.0;2025-12-30 14:22:00;4.0
$XAUV018191$;$XAUV018191$;contrat_adex;black;0;15;-0.625;4.0;6.4;2025-12-30 14:20:00;2026-01-05;0;2026-01-05;True;1;14.0;14;2025-12-30 14:20:00;;;0;1.0;0.5;4.0;0.0;1.0;;;;;;;;;12;1;1;-0.3919588;2025-12-30 14:20:00;2026-01-04 14:35:34.759426114;5.0;2025-12-30 14:20:00;4.0
$XAUV019169$;$XAUV019169$;contrat_adex;black;0;15;-1.3;1.0;0.8;2025-12-30 14:23:00;2025-12-31;0;2025-12-31;True;1;15.0;15;2025-12-30 14:23:00;;;0;1.5833333333333333;0.0;12.0;0.0;1.0;;;;;;;;;12;1;1;-3.0557027;2025-12-30 14:23:00;2025-12-27 22:39:47.287902834;0.0;2025-12-30 14:23:00;0.0
$XAV6000015$;$XAV6000015$;contrat_adex;cyan;2;207;-0.2932;58.0;197.8;2025-06-25 18:03:00;2026-01-09;1;2026-01-08;False;3;243.66666666666666;514;2025-06-25 18:03:00;2025-01-28 14:33:00;148.0;1;0.2028744140143104;0.0;3.0;48.666666666666664;1.0;;;;;;;;;6;2;26;-0.7258322;2025-06-25 18:03:00;2026-01-08 06:34:48.095855714;196.0;2025-06-25 18:03:00;8.0
$XAV6000643$;$XAV6000643$;contrat_adex;yellow;3;31;-0.4415;1.0;2.3;2025-12-30 14:33:00;2026-01-01;-11;2026-01-12;False;4;222.75;368;2025-12-30 14:33:00;2025-07-22 14:33:00;161.0;1;0.4240853658536585;0.0;6.0;90.75;1.0;;;;;;;;;12;1;1;-10.498868;2025-12-30 14:33:00;2025-12-21 12:01:37.805786136;0.0;2025-12-30 14:33:00;0.0
$XAV6000668$;$XAV6000668$;contrat_adex;black;2;30;-0.208;1.0;4.8;2025-12-30 14:11:00;2026-01-04;0;2026-01-04;True;3;247.33333333333334;399;2025-12-30 14:11:00;2025-02-14 14:28:00;318.0;1;0.2723558897243108;0.0;5.0;65.33333333333333;1.0;;;;;;;;;12;1;1;-1.4887424;2025-12-30 14:11:00;2026-01-02 12:16:12.660827636;2.0;2025-12-30 14:11:00;2.0
$XAV6002300$;$XAV6002300$;contrat_adex;cyan;1;30;-0.5234;1.0;1.9;2025-12-30 14:24:00;2026-01-01;1;2025-12-31;True;2;145.0;196;2025-12-30 14:24:00;2025-06-17 21:21:00;195.0;1;0.4199047619047619;0.0;3.0;47.0;1.0;;;;;;;;;12;1;1;-4.1713996;2025-12-30 14:24:00;2025-12-27 19:53:11.075134275;0.0;2025-12-30 14:24:00;0.0
$XAV6002300$;$XAV6002300$;contrat_adex;magenta;1;30;-0.5573;1.0;1.8;2025-12-30 14:24:00;2026-01-01;-8;2026-01-09;False;2;145.0;196;2025-12-30 14:24:00;2025-06-17 21:21:00;195.0;1;0.38704761904761903;0.0;3.0;45.5;1.0;;;;;;;;;12;1;1;-4.207873;2025-12-30 14:24:00;2025-12-27 19:00:39.784240726;0.0;2025-12-30 14:24:00;0.0
$XAV6002300$;$XAV6002300$;contrat_adex;yellow;1;30;-0.5592;8.0;14.3;2025-12-30 14:24:00;2026-01-13;-11;2026-01-24;False;2;145.0;196;2025-12-30 14:24:00;2025-06-17 21:21:00;195.0;1;0.3656190476190476;0.0;4.0;42.5;1.0;;;;;;;;;12;1;1;-7.4426656;2025-12-30 14:24:00;2026-01-05 13:22:33.694152834;5.0;2025-12-30 14:24:00;5.0
$XAV6002983$;$XAV6002983$;contrat_adex;magenta;1;30;-0.735;1.0;1.4;2025-12-30 14:27:00;2025-12-31;-8;2026-01-08;False;2;137.0;208;2025-12-30 14:27:00;2025-06-05 21:22:00;207.0;1;0.4684477199447259;0.0;6.0;49.0;1.0;;;;;;;;;12;1;1;-6.6419444;2025-12-30 14:27:00;2025-12-24 08:35:36.003112798;0.0;2025-12-30 14:27:00;0.0
$XAV6002983$;$XAV6002983$;contrat_adex;yellow;1;30;-0.8944;2.0;2.2;2025-12-30 14:27:00;2026-01-01;-11;2026-01-12;False;2;137.0;215;2025-12-30 14:27:00;2025-05-29 14:32:00;214.0;1;0.45726495726495725;0.0;5.0;48.5;1.0;;;;;;;;;12;1;1;-7.893826;2025-12-30 14:27:00;2025-12-24 02:32:53.432922365;0.0;2025-12-30 14:27:00;0.0
$XAV6003005$;$XAV6003005$;contrat_adex;black;0;41;-0.2059;1.0;4.9;2025-12-19 15:19:00;2025-12-24;0;2025-12-24;True;1;311.0;311;2025-12-19 15:19:00;;;0;0.4967532467532467;0.3484848484848485;3.0;0.0;1.0;;;;;;;;;12;4;51;2.259395;2025-12-19 15:19:00;2025-12-26 06:13:31.717987060;6.0;2025-12-19 15:19:00;0.0
$XAV6003005$;$XAV6003005$;contrat_adex;magenta;0;41;-0.1144;1.0;8.7;2025-12-19 15:19:00;2025-12-28;-8;2026-01-05;False;1;311.0;311;2025-12-19 15:19:00;;;0;0.2523448773448773;0.0;1.0;0.0;1.0;;;;;;;;;12;4;51;-2.925361;2025-12-19 15:19:00;2025-12-25 01:47:28.816680912;5.0;2025-12-19 15:19:00;0.0
$XAV6003008$;$XAV6003008$;contrat_adex;cyan;2;30;-0.8017;1.0;1.2;2025-12-30 14:36:00;2025-12-31;1;2025-12-30;True;3;106.0;126;2025-12-30 14:36:00;2025-08-27 14:28:00;125.0;1;0.7479270315091211;0.0;10.0;65.33333333333333;1.0;;;;;;;;;12;1;1;0.80018204;2025-12-30 14:36:00;2025-12-31 19:12:15.728645327;1.0;2025-12-30 14:36:00;0.0
$XAV6003038$;$XAV6003038$;contrat_adex;black;1;36;-0.6028;8.0;13.3;2025-12-22 18:07:00;2026-01-05;0;2026-01-05;False;2;149.0;225;2025-12-22 18:07:00;2025-05-12 14:28:00;224.0;1;0.843806485911749;0.0;23.0;40.5;1.0;;;;;;;;;12;0;52;-0.40055075;2025-12-22 18:07:00;2026-01-04 14:23:12.414951324;12.0;2025-12-22 18:07:00;4.0
$XAV6003220$;$XAV6003220$;contrat_adex;black;1;30;-0.3824;3.0;7.8;2025-12-30 14:15:00;2026-01-07;0;2026-01-07;True;2;139.5;244;2025-12-30 14:15:00;2025-04-30 14:29:00;243.0;1;0.4149659863945578;0.0;3.0;48.0;1.0;;;;;;;;;12;1;1;-1.43159;2025-12-30 14:15:00;2026-01-05 13:38:30.627365116;5.0;2025-12-30 14:15:00;5.0
$XAV6003337$;$XAV6003337$;contrat_adex;black;1;30;-0.3111;1.0;3.2;2025-12-30 14:09:00;2026-01-02;0;2026-01-02;True;2;143.5;243;2025-12-30 14:09:00;2025-05-01 14:29:00;242.0;1;0.3333333333333333;0.0;2.0;49.0;1.0;;;;;;;;;12;1;1;-1.363811;2025-12-30 14:09:00;2025-12-31 15:16:06.728210447;1.0;2025-12-30 14:09:00;0.0
$XAV6003363$;$XAV6003363$;contrat_adex;yellow;1;31;-0.166;1.0;6.0;2025-12-29 21:22:00;2026-01-04;-11;2026-01-15;False;2;138.0;210;2025-12-29 21:22:00;2025-06-02 21:23:00;209.0;1;0.4848484848484848;0.0;7.0;48.0;1.0;;;;;;;;;12;0;1;-8.412549;2025-12-29 21:22:00;2025-12-26 14:05:55.764770505;0.0;2025-12-29 21:22:00;0.0
$XAVG000062$;$XAVG000062$;contrat_adex;black;2;30;-0.7592;5.0;6.6;2025-12-30 14:37:00;2026-01-06;0;2026-01-06;True;3;210.66666666666666;372;2025-12-30 14:37:00;2025-08-29 14:18:00;123.0;1;0.6229773462783172;0.0;4.0;64.0;1.0;;;;;;;;;12;1;1;0.60093826;2025-12-30 14:37:00;2026-01-06 14:25:21.065711977;6.0;2025-12-30 14:37:00;6.0
$XAVG000062$;$XAVG000062$;contrat_adex;magenta;1;30;-0.2489;1.0;4.0;2025-12-30 14:37:00;2026-01-03;-8;2026-01-11;False;2;316.0;343;2025-12-30 14:37:00;2025-03-17 14:36:00;288.0;1;0.2741545893719807;0.0;2.0;45.0;1.0;;;;;;;;;12;1;1;-6.8984065;2025-12-30 14:37:00;2025-12-27 02:26:17.677917482;0.0;2025-12-30 14:37:00;0.0
$XAVG000133$;$XAVG000133$;contrat_adex;black;1;403;-0.5618;59.0;105.0;2024-12-16 13:46:00;2025-03-31;0;2025-03-31;False;2;104.0;172;2024-12-16 13:46:00;2024-06-27 14:46:00;171.0;1;0.25632440476190477;0.0;8.0;20.0;1.0;;;;;;;;;12;0;51;-3.2329593;2024-12-16 13:46:00;2025-03-27 18:24:32.319030762;101.0;2024-12-16 13:46:00;0.0
$XAVG000133$;$XAVG000133$;contrat_adex;cyan;1;403;-0.9544;41.0;43.0;2024-12-16 13:46:00;2025-01-28;1;2025-01-27;False;2;104.0;172;2024-12-16 13:46:00;2024-06-27 14:46:00;171.0;1;0.4561011904761905;0.0;16.0;29.0;1.0;;;;;;;;;12;0;51;-1.0245199;2024-12-16 13:46:00;2025-01-26 23:24:41.478881838;41.0;2024-12-16 13:46:00;0.0
$XAVG000133$;$XAVG000133$;contrat_adex;magenta;1;403;-0.6369;53.0;83.2;2024-12-16 13:46:00;2025-03-09;-8;2025-03-17;False;2;104.0;172;2024-12-16 13:46:00;2024-06-27 14:46:00;171.0;1;0.4248511904761905;0.0;13.0;23.0;1.0;;;;;;;;;12;0;51;-8.3038645;2024-12-16 13:46:00;2025-02-28 16:42:26.109008793;74.0;2024-12-16 13:46:00;0.0
$XAVG000133$;$XAVG000133$;contrat_adex;yellow;1;403;-0.6813;45.0;66.0;2024-12-16 13:46:00;2025-02-20;-11;2025-03-03;False;2;104.0;172;2024-12-16 13:46:00;2024-06-27 14:46:00;171.0;1;0.41294642857142855;0.0;11.0;27.0;1.0;;;;;;;;;12;0;51;-7.265098;2024-12-16 13:46:00;2025-02-12 17:38:15.524597167;58.0;2024-12-16 13:46:00;0.0
$XAVG000919$;$XAVG000919$;contrat_adex;black;1;44;-0.2884;1.0;3.5;2025-12-30 14:06:00;2026-01-03;0;2026-01-03;True;2;140.0;259;2025-12-30 14:06:00;2025-04-15 14:31:00;258.0;1;0.46908303215642666;0.25;5.0;49.0;1.0;;;;;;;;;12;1;1;-1.3098156;2025-12-30 14:06:00;2026-01-01 16:33:51.928253174;2.0;2025-12-30 14:06:00;1.0
$XAVG000919$;$XAVG000919$;contrat_adex;cyan;1;44;-0.552;1.0;1.8;2025-12-30 14:06:00;2026-01-01;1;2025-12-31;True;2;135.0;196;2025-12-30 14:06:00;2025-06-17 21:18:00;195.0;1;0.4726392364007043;0.0;3.0;48.0;1.0;;;;;;;;;12;1;1;-3.5863745;2025-12-30 14:06:00;2025-12-28 09:55:37.241363525;0.0;2025-12-30 14:06:00;0.0
$XAVG000919$;$XAVG000919$;contrat_adex;magenta;1;44;-0.5873;6.0;10.2;2025-12-30 14:06:00;2026-01-09;-8;2026-01-17;False;2;135.0;196;2025-12-30 14:06:00;2025-06-17 21:18:00;195.0;1;0.4395097766657399;0.0;4.0;45.5;1.0;;;;;;;;;12;1;1;-5.993947;2025-12-30 14:06:00;2026-01-03 00:08:42.976684568;3.0;2025-12-30 14:06:00;3.0
$XAVG000927$;$XAVG000927$;contrat_adex;black;2;30;-0.9341;3.0;3.2;2025-12-30 14:24:00;2026-01-02;0;2026-01-02;True;3;99.33333333333333;110;2025-12-30 14:24:00;2025-09-19 14:30:00;101.0;1;0.7064297800338409;1.0;4.0;64.33333333333333;1.0;;;;;;;;;12;1;1;-0.54642147;2025-12-30 14:24:00;2026-01-01 10:53:09.185142518;1.0;2025-12-30 14:24:00;1.0
$XAVG000932$;$XAVG000932$;contrat_adex;black;2;34;-0.7285;2.0;2.7;2025-12-26 16:26:00;2025-12-29;0;2025-12-29;True;3;91.66666666666667;141;2025-12-26 16:26:00;2025-08-25 14:28:00;123.0;1;0.870519758019758;1.0;3.0;64.0;1.0;;;;;;;;;12;4;52;-0.030535525;2025-12-26 16:26:00;2025-12-28 23:16:01.730664970;2.0;2025-12-26 16:26:00;0.0
$XAVG000946$;$XAVG000946$;contrat_adex;magenta;1;43;-0.7113;16.0;22.5;2025-12-16 17:02:00;2026-01-08;-8;2026-01-16;False;2;151.5;163;2025-12-16 17:02:00;2025-07-30 14:40:00;139.0;1;0.7768939393939395;0.0;15.0;37.0;1.0;;;;;;;;;12;1;51;-6.6861596;2025-12-16 17:02:00;2026-01-01 07:31:55.809631347;15.0;2025-12-16 17:02:00;1.0
$XBRT001472$;$XBRT001472$;contrat_adex;black;2;31;-0.7923;6.0;7.6;2025-12-30 14:30:00;2026-01-07;0;2026-01-07;True;3;110.0;165;2025-12-30 14:30:00;2025-08-25 14:30:00;127.0;1;0.6880208333333333;1.0;4.0;75.0;1.0;;;;;;;;;12;1;1;-2.2665312;2025-12-30 14:30:00;2026-01-04 17:36:11.701812742;5.0;2025-12-30 14:30:00;4.0
$XBRT001472$;$XBRT001472$;contrat_adex;cyan;1;31;-0.1633;1.0;6.1;2025-12-30 14:30:00;2026-01-05;1;2026-01-04;True;2;165.0;271;2025-12-30 14:30:00;2025-04-04 14:30:00;270.0;1;0.40134994807892005;0.0;2.0;65.5;1.0;;;;;;;;;12;1;1;-0.60046107;2025-12-30 14:30:00;2026-01-04 09:35:20.163917542;4.0;2025-12-30 14:30:00;4.0
$XBRT002650$;$XBRT002650$;contrat_adex;black;2;38;-0.5668;1.0;1.8;2025-12-23 09:32:00;2025-12-25;0;2025-12-25;True;3;60.666666666666664;113;2025-12-23 09:32:00;2025-09-01 14:32:00;112.0;1;1.2108433734939759;0.0;82.0;60.333333333333336;1.0;;;;;;;;;12;1;52;0.02715124;2025-12-23 09:32:00;2025-12-25 00:39:05.867139101;1.0;2025-12-23 09:32:00;0.0
$XBRT002650$;$XBRT002650$;contrat_adex;cyan;1;38;-0.1884;1.0;5.3;2025-12-23 09:32:00;2025-12-28;1;2025-12-27;True;2;91.0;117;2025-12-23 09:32:00;2025-08-28 14:32:00;116.0;1;0.7305389221556886;0.0;16.0;47.0;1.0;;;;;;;;;12;1;52;-2.114348;2025-12-23 09:32:00;2025-12-25 21:15:20.338439942;2.0;2025-12-23 09:32:00;0.0
$XBRT002650$;$XBRT002650$;contrat_adex;magenta;1;38;-0.1557;1.0;6.4;2025-12-23 09:32:00;2025-12-29;-8;2026-01-06;False;2;91.0;119;2025-12-23 09:32:00;2025-08-26 14:02:00;118.0;1;0.75;0.0;16.0;49.0;1.0;;;;;;;;;12;1;52;-7.278513;2025-12-23 09:32:00;2025-12-21 17:18:56.480712892;0.0;2025-12-23 09:32:00;0.0
$XBS5000186$;$XBS5000186$;contrat_adex;cyan;0;31;-0.1468;1.0;6.8;2025-12-30 14:32:00;2026-01-06;1;2026-01-05;True;1;198.0;198;2025-12-30 14:32:00;;;0;0.48205128205128206;0.0;5.0;95.0;1.0;;;;;;;;;12;1;1;-5.722598;2025-12-30 14:32:00;2025-12-31 06:39:27.526245118;0.0;2025-12-30 14:32:00;0.0
$XC76011059$;$XC76011059$;contrat_adex;black;2;30;-0.4927;1.0;2.0;2025-12-30 14:32:00;2026-01-01;0;2026-01-01;True;3;116.33333333333333;233;2025-12-30 14:32:00;2025-05-12 14:30:00;232.0;1;0.7006802721088434;0.5;5.0;64.66666666666667;1.0;;;;;;;;;12;1;1;-0.47145298;2025-12-30 14:32:00;2025-12-31 12:41:06.462421417;0.0;2025-12-30 14:32:00;0.0
$XC76011064$;$XC76011064$;contrat_adex;black;2;30;-0.2727;1.0;3.7;2025-12-30 14:33:00;2026-01-03;0;2026-01-03;True;3;102.33333333333333;230;2025-12-30 14:33:00;2025-05-15 14:30:00;229.0;1;0.857105420784666;1.0;7.0;65.0;1.0;;;;;;;;;12;1;1;0.19467704;2025-12-30 14:33:00;2026-01-03 04:40:20.096254349;3.0;2025-12-30 14:33:00;3.0
$XC76022721$;$XC76022721$;contrat_adex;black;1;30;-0.5443;1.0;1.8;2025-12-30 14:33:00;2026-01-01;0;2026-01-01;True;2;107.0;161;2025-12-30 14:33:00;2025-07-23 14:32:00;160.0;1;0.5990990990990991;0.0;3.0;41.5;1.0;;;;;;;;;12;1;1;-2.3085701;2025-12-30 14:33:00;2025-12-29 16:35:39.539337156;0.0;2025-12-30 14:33:00;0.0
$XCUX024857$;$XCUX024857$;contrat_adex;black;1;64;-0.9085;1.0;1.1;2025-11-27 09:00:00;2025-11-28;0;2025-11-28;True;2;38.0;65;2025-11-27 09:00:00;2025-09-23 13:01:00;64.0;1;1.2280701754385965;0.0;6.0;45.5;1.0;;;;;;;;;11;3;48;-0.47990906;2025-11-27 09:00:00;2025-11-27 12:28:55.857009885;0.0;2025-11-27 09:00:00;0.0
$XCUX024857$;$XCUX024857$;contrat_adex;cyan;1;64;-0.9198;20.0;21.7;2025-11-27 09:00:00;2025-12-19;1;2025-12-18;False;2;38.0;65;2025-11-27 09:00:00;2025-09-23 13:01:00;64.0;1;1.0526315789473684;1.0;9.0;39.0;1.0;;;;;;;;;11;3;48;-0.009909871;2025-11-27 09:00:00;2025-12-18 23:45:43.787142637;21.0;2025-11-27 09:00:00;0.0
